	winner	outcome	loser	duration	matchtype	date	city	state
0	The Hurricane	def. (pin)	Paul Burchill	10:46	&nbsp;	Aug 18th 2009	Kansas City	Missouri
1	Zack Ryder	def. (pin)	Yoshi Tatsu	03:04	&nbsp;	Aug 18th 2009	Kansas City	Missouri
2	Vladimir Kozlov	def. (pin)	Christian	05:10	&nbsp;	Aug 18th 2009	Kansas City	Missouri
0	Kofi Kingston	def. (pin)	Carlito	09:21	&nbsp;	Aug 17th 2009	St. Louis	Missouri
1	The Miz	def. (pin)	Evan Bourne	04:10	&nbsp;	Aug 17th 2009	St. Louis	Missouri
2	Mickie James	def. (pin)	Gail Kim	03:25	&nbsp;	Aug 17th 2009	St. Louis	Missouri
3	Montel Vontavious Porter	def. (DQ)	Jack Swagger	01:05	&nbsp;	Aug 17th 2009	St. Louis	Missouri
4	Hornswoggle	def. (pin)	Chavo Guerrero	02:23	falls count anywhere	Aug 17th 2009	St. Louis	Missouri
5	John Cena	def. (pin)	Chris Jericho	08:25	lumberjack (tag)	Aug 17th 2009	St. Louis	Missouri
0	Beth Phoenix	def.	Kelly Kelly		&nbsp;	Aug 17th 2009	St. Louis	Missouri
1	Mark Henry	def. (CO)	Chris Masters		&nbsp;	Aug 17th 2009	St. Louis	Missouri
0	Dolph Ziggler	def. (pin)	Finlay		&nbsp;	Aug 11th 2009	Edmonton	Alberta
1	C. M. Punk	def. (pin)	John Morrison		&nbsp;	Aug 11th 2009	Edmonton	Alberta
2	Melina	def. (pin)	Layla		&nbsp;	Aug 11th 2009	Edmonton	Alberta
3	The Big Show	def. (pin)	JTG		&nbsp;	Aug 11th 2009	Edmonton	Alberta
4	David Hart Smith	def. (pin)	Jeff Hardy		handicap tag	Aug 11th 2009	Edmonton	Alberta
0	Goldust	def.	Sheamus		&nbsp;	Aug 11th 2009	Edmonton	Alberta
0	Shelton Benjamin	def. (pin)	Zack Ryder	03:11	&nbsp;	Aug 11th 2009	Edmonton	Alberta
1	Vladimir Kozlov	def. (pin)	Kevin Brooks	01:11	&nbsp;	Aug 11th 2009	Edmonton	Alberta
2	Yoshi Tatsu	def. (DQ)	Paul Burchill	02:07	&nbsp;	Aug 11th 2009	Edmonton	Alberta
3	Tyler Reks	def. (pin)	Tom James	01:26	&nbsp;	Aug 11th 2009	Edmonton	Alberta
4	William Regal	def. (pin)	Tommy Dreamer	05:11	&nbsp;	Aug 11th 2009	Edmonton	Alberta
0	Gail Kim	def. (pin)	Alicia Fox	04:11	fatal 4-way	Aug 10th 2009	Calgary	Alberta
1	Jack Swagger	def. (pin)	Evan Bourne	02:47	&nbsp;	Aug 10th 2009	Calgary	Alberta
2	The Calgary Kid	def. (pin)	Eugene	01:20	&nbsp;	Aug 10th 2009	Calgary	Alberta
3	The Big Show	def. (CO)	Randy Orton	06:05	&nbsp;	Aug 10th 2009	Calgary	Alberta
4	Montel Vontavious Porter	def. (pin)	Chris Masters	02:29	&nbsp;	Aug 10th 2009	Calgary	Alberta
5	Cody Rhodes	def. (pin)	Hornswoggle	02:40	&nbsp;	Aug 10th 2009	Calgary	Alberta
6	John Cena	draw (NC)	Chris Jericho		&nbsp;	Aug 10th 2009	Calgary	Alberta
0	John Morrison	def. (pin)	David Hart Smith		&nbsp;	Aug 10th 2009	Calgary	Alberta
1	Carlito	def. (pin)	Kofi Kingston		&nbsp;	Aug 10th 2009	Calgary	Alberta
0	Jeff Hardy	draw (NC)	C. M. Punk		&nbsp;	Aug 4th 2009	Uniondale	New York
1	John Morrison	def. (pin)	Tyson Kidd		&nbsp;	Aug 4th 2009	Uniondale	New York
2	Slam Master J.	def. (pin)	Charlie Haas		&nbsp;	Aug 4th 2009	Uniondale	New York
3	Dolph Ziggler	def. (pin)	Finlay		fatal 4-way	Aug 4th 2009	Uniondale	New York
4	JTG	def. (pin)	Chris Jericho		&nbsp;	Aug 4th 2009	Uniondale	New York
5	The Great Khali	def. (pin)	Ricky Ortiz		&nbsp;	Aug 4th 2009	Uniondale	New York
6	Jeff Hardy	def. (pin)	C. M. Punk		&nbsp;	Aug 4th 2009	Uniondale	New York
0	Paul Burchill	def.	Tyler Reks		&nbsp;	Aug 4th 2009	Uniondale	New York
1	Rey Mysterio	def. (DQ)	Mike Knox		&nbsp;	Aug 4th 2009	Uniondale	New York
0	Ezekiel Jackson	def.	Danny Danger	00:36	&nbsp;	Aug 4th 2009	Uniondale	New York
1	Sheamus	def. (pin)	Goldust	04:47	&nbsp;	Aug 4th 2009	Uniondale	New York
2	Christian	def. (pin)	Tommy Dreamer	16:10	"""Extreme Rules"""	Aug 4th 2009	Uniondale	New York
0	Jack Swagger	def. (pin)	Evan Bourne	02:17	&nbsp;	Aug 3rd 2009	Uncasville	Connecticut
1	Beth Phoenix	def. (pin)	Gail Kim	03:21	&nbsp;	Aug 3rd 2009	Uncasville	Connecticut
2	Carlito	def. (pin)	Primo	03:10	&nbsp;	Aug 3rd 2009	Uncasville	Connecticut
3	Mark Henry	def. (pin)	Chavo Guerrero	01:11	&nbsp;	Aug 3rd 2009	Uncasville	Connecticut
4	Kofi Kingston	def. (DQ)	The Big Show	05:14	&nbsp;	Aug 3rd 2009	Uncasville	Connecticut
5	John Cena	def. (pin)	The Miz	05:17	lumberjack	Aug 3rd 2009	Uncasville	Connecticut
0	Chris Masters	def. (sub)	Santino Marella		&nbsp;	Aug 3rd 2009	Uncasville	Connecticut
0	JTG	def.	David Hart Smith		&nbsp;	Jul 28th 2009	Baltimore	Maryland
1	Eve Torres	def.	Layla		&nbsp;	Jul 28th 2009	Baltimore	Maryland
2	Finlay	def. (pin)	Dolph Ziggler		&nbsp;	Jul 28th 2009	Baltimore	Maryland
3	The Great Khali	draw (NC)	Charlie Haas		&nbsp;	Jul 28th 2009	Baltimore	Maryland
4	Jeff Hardy	def. (pin)	John Morrison		&nbsp;	Jul 28th 2009	Baltimore	Maryland
0	William Regal	def.	Yoshi Tatsu		&nbsp;	Jul 28th 2009	Baltimore	Maryland
0	Tyler Reks	def. (pin)	Paul Burchill	04:09	&nbsp;	Jul 28th 2009	Baltimore	Maryland
1	Vladimir Kozlov	def. (pin)	Bill Baine	01:18	&nbsp;	Jul 28th 2009	Baltimore	Maryland
2	Sheamus	def. (pin)	Goldust	05:06	&nbsp;	Jul 28th 2009	Baltimore	Maryland
3	Christian	def. (pin)	Zack Ryder	17:17	&nbsp;	Jul 28th 2009	Baltimore	Maryland
0	Mark Henry	def. (pin)	Carlito	06:49	beat the clock	Jul 27th 2009	Washington	DC
1	Gail Kim	def. (pin)	Alicia Fox	03:33	6-person tag	Jul 27th 2009	Washington	DC
2	Montel Vontavious Porter	draw (DCO)	Chris Masters	03:39	beat the clock	Jul 27th 2009	Washington	DC
3	Kofi Kingston	def. (pin)	The Brian Kendrick	00:11	&nbsp;	Jul 27th 2009	Washington	DC
4	Triple H	draw (time)	Cody Rhodes	06:49	beat the clock	Jul 27th 2009	Washington	DC
5	Hornswoggle	def. (pin)	Chavo Guerrero	03:32	Chavo blindfolded	Jul 27th 2009	Washington	DC
6	Evan Bourne	def. (pin)	Jack Swagger	03:41	beat the clock	Jul 27th 2009	Washington	DC
7	John Cena	def. (sub)	The Miz	04:28	beat the clock	Jul 27th 2009	Washington	DC
8	JTG	def. (DQ)	Chris Jericho	06:40	&nbsp;	Jul 27th 2009	Washington	DC
0	John Morrison	def.	Tyson Kidd		&nbsp;	Jul 27th 2009	Washington	DC
1	Randy Orton	def.	Primo		&nbsp;	Jul 27th 2009	Washington	DC
0	Chris Jericho	def. (sub)	Cody Rhodes	09:32	&nbsp;	Jul 26th 2009	Philadelphia	Pennsylvania
1	Christian	def. (pin)	Tommy Dreamer	08:28	&nbsp;	Jul 26th 2009	Philadelphia	Pennsylvania
2	Kofi Kingston	def. (pin)	Carlito	08:35	"""Six-Pack Challenge"""	Jul 26th 2009	Philadelphia	Pennsylvania
3	Michelle McCool	def. (pin)	Melina	06:12	&nbsp;	Jul 26th 2009	Philadelphia	Pennsylvania
4	Randy Orton	def. (pin)	John Cena	22:19	triple-threat	Jul 26th 2009	Philadelphia	Pennsylvania
5	Mickie James	def. (pin)	Maryse	08:36	&nbsp;	Jul 26th 2009	Philadelphia	Pennsylvania
6	Rey Mysterio	def. (pin)	Dolph Ziggler	14:20	&nbsp;	Jul 26th 2009	Philadelphia	Pennsylvania
7	Jeff Hardy	def. (pin)	C. M. Punk	14:56	&nbsp;	Jul 26th 2009	Philadelphia	Pennsylvania
0	Jeff Hardy	def.	Chris Jericho		&nbsp;	Jul 21st 2009	Richmond	Virginia
1	Dolph Ziggler	def. (CO)	Finlay		&nbsp;	Jul 21st 2009	Richmond	Virginia
2	The Great Khali	def.	Mike Knox		&nbsp;	Jul 21st 2009	Richmond	Virginia
3	Eve Torres	def.	Natalya		&nbsp;	Jul 21st 2009	Richmond	Virginia
4	R-Truth	def.	Charlie Haas		&nbsp;	Jul 21st 2009	Richmond	Virginia
5	Rey Mysterio	def. (DQ)	C. M. Punk		&nbsp;	Jul 21st 2009	Richmond	Virginia
0	John Morrison	def. (DQ)	Kane		&nbsp;	Jul 21st 2009	Richmond	Virginia
0	Yoshi Tatsu	def. (pin)	William Regal	06:11	&nbsp;	Jul 21st 2009	Richmond	Virginia
1	Ezekiel Jackson	def. (pin)	Mike Williams	00:47	&nbsp;	Jul 21st 2009	Richmond	Virginia
2	Shelton Benjamin	def. (pin)	Goldust	04:08	&nbsp;	Jul 21st 2009	Richmond	Virginia
3	Tyler Reks	def. (pin)	Paul Burchill	05:19	&nbsp;	Jul 21st 2009	Richmond	Virginia
0	Kofi Kingston	def. (pin)	Carlito	09:14	6-person tag	Jul 20th 2009	Raleigh	North Carolina
1	Jerry Lawler	def. (pin)	The Brian Kendrick	02:20	&nbsp;	Jul 20th 2009	Raleigh	North Carolina
2	Mark Henry	def. (DQ)	Chris Jericho	05:08	&nbsp;	Jul 20th 2009	Raleigh	North Carolina
3	Hornswoggle	def.	Chavo Guerrero	02:32	"""Sharp Dressed Man"" tuxedo"	Jul 20th 2009	Raleigh	North Carolina
4	Alicia Fox	def. (pin)	Gail Kim	03:43	&nbsp;	Jul 20th 2009	Raleigh	North Carolina
5	John Cena	def. (pin)	Cody Rhodes	13:33	handicap tag	Jul 20th 2009	Raleigh	North Carolina
0	Christian	def.	William Regal		&nbsp;	Jul 20th 2009	Raleigh	North Carolina
1	Evan Bourne	def. (pin)	Jamie Noble		&nbsp;	Jul 20th 2009	Raleigh	North Carolina
0	John Morrison	def. (pin)	C. M. Punk		&nbsp;	Jul 14th 2009	Miami	Florida
1	Kane	def. (pin)	R-Truth		&nbsp;	Jul 14th 2009	Miami	Florida
2	David Hart Smith	def. (pin)	Eve Torres		6-person tag	Jul 14th 2009	Miami	Florida
3	Jeff Hardy	def. (DQ)	Chris Jericho		&nbsp;	Jul 14th 2009	Miami	Florida
0	Brie Bella	def. (pin)	Katie Lea Burchill		&nbsp;	Jul 14th 2009	Miami	Florida
1	JTG	def. (pin)	David Hart Smith		&nbsp;	Jul 14th 2009	Miami	Florida
0	Shelton Benjamin	def. (pin)	Christian	12:41	&nbsp;	Jul 14th 2009	Miami	Florida
1	Yoshi Tatsu	def. (pin)	Paul Burchill	03:30	&nbsp;	Jul 14th 2009	Miami	Florida
2	Zack Ryder	def. (pin)	Goldust	04:23	&nbsp;	Jul 14th 2009	Miami	Florida
3	Sheamus	def. (pin)	Roman Cornell	01:30	&nbsp;	Jul 14th 2009	Miami	Florida
4	Vladimir Kozlov	def. (pin)	Tommy Dreamer	03:57	&nbsp;	Jul 14th 2009	Miami	Florida
0	Gail Kim	def. (pin)	Alicia Fox	03:47	6-diva swimsuit spectacular	Jul 13th 2009	Orlando	Florida
1	The Miz	def. (pin)	Primo	02:13	&nbsp;	Jul 13th 2009	Orlando	Florida
2	Jack Swagger	def. (pin)	Montel Vontavious Porter	08:01	&nbsp;	Jul 13th 2009	Orlando	Florida
3	Mark Henry	def. (CO)	Chris Jericho	01:29	&nbsp;	Jul 13th 2009	Orlando	Florida
4	Hornswoggle	def. (pin)	Chavo Guerrero	02:04	&nbsp;	Jul 13th 2009	Orlando	Florida
5	The Big Show	def. (sub)	Evan Bourne	02:56	&nbsp;	Jul 13th 2009	Orlando	Florida
6	John Cena	draw (NC)	Cody Rhodes		6-person tag	Jul 13th 2009	Orlando	Florida
0	The Big Show	def.	Kofi Kingston		&nbsp;	Jul 13th 2009	Orlando	Florida
0	Kane	def.	Jeff Hardy		&nbsp;	Jul 1st 2009	Bakersfield	California
1	Dolph Ziggler	def.	John Morrison		&nbsp;	Jul 1st 2009	Bakersfield	California
2	Eve Torres	def.	Layla		&nbsp;	Jul 1st 2009	Bakersfield	California
3	C. M. Punk	draw (NC)	The Great Khali		&nbsp;	Jul 1st 2009	Bakersfield	California
4	David Hart Smith	def.	JTG		&nbsp;	Jul 1st 2009	Bakersfield	California
5	Rey Mysterio	def.	Chris Jericho		&nbsp;	Jul 1st 2009	Bakersfield	California
0	Zack Ryder	def.	Tyler Reks		&nbsp;	Jul 1st 2009	Bakersfield	California
1	R-Truth	def.	Ricky Ortiz		&nbsp;	Jul 1st 2009	Bakersfield	California
0	Nikki Bella	def.	Katie Lea Burchill		&nbsp;	Jul 1st 2009	Bakersfield	California
1	Shelton Benjamin	def.	Yoshi Tatsu	10:00	&nbsp;	Jul 1st 2009	Bakersfield	California
2	Ezekiel Jackson	def.	Jack Mecidol		&nbsp;	Jul 1st 2009	Bakersfield	California
3	Christian	def. (pin)	Vladimir Kozlov		&nbsp;	Jul 1st 2009	Bakersfield	California
0	Finlay	def.	Ricky Ortiz		&nbsp;	Jun 30th 2009	Fresno	California
1	Dolph Ziggler	def.	R-Truth		&nbsp;	Jun 30th 2009	Fresno	California
2	Kane	def.	Rey Mysterio		&nbsp;	Jun 30th 2009	Fresno	California
3	JTG	def.	David Hart Smith		&nbsp;	Jun 30th 2009	Fresno	California
4	Maria Kanellis	def.	Layla		&nbsp;	Jun 30th 2009	Fresno	California
5	Chris Jericho	def. (pin)	C. M. Punk		&nbsp;	Jun 30th 2009	Fresno	California
0	Yoshi Tatsu	def. (pin)	Shelton Benjamin		&nbsp;	Jun 30th 2009	Fresno	California
1	Sheamus	def. (pin)	Oliver John	02:26	&nbsp;	Jun 30th 2009	Fresno	California
2	Vladimir Kozlov	def. (pin)	Christian	13:07	&nbsp;	Jun 30th 2009	Fresno	California
0	Edge	def.	C. M. Punk		&nbsp;	Jun 30th 2009	Fresno	California
1	John Morrison	def.	Charlie Haas		&nbsp;	Jun 30th 2009	Fresno	California
2	Zack Ryder	def.	Tyler Reks		&nbsp;	Jun 30th 2009	Fresno	California
0	Chris Jericho	def. (pin)	Carlito		&nbsp;	Jun 29th 2009	San Jose	California
1	Gail Kim	def. (pin)	Alicia Fox		&nbsp;	Jun 29th 2009	San Jose	California
2	Mark Henry	def. (CO)	Cody Rhodes		&nbsp;	Jun 29th 2009	San Jose	California
3	Randy Orton	def. (pin)	Ted DiBiase, Jr.		&nbsp;	Jun 29th 2009	San Jose	California
4	Evan Bourne	def. (pin)	Kofi Kingston		&nbsp;	Jun 29th 2009	San Jose	California
5	Triple H	draw (NC)	John Cena		&nbsp;	Jun 29th 2009	San Jose	California
0	Triple H	def. (pin)	Montel Vontavious Porter	04:36	&nbsp;	Jun 29th 2009	San Jose	California
1	Chris Jericho	def. (pin)	Carlito	09:37	&nbsp;	Jun 29th 2009	San Jose	California
2	John Cena	def. (sub)	The Miz	13:50	&nbsp;	Jun 29th 2009	San Jose	California
3	Mickie James	def. (pin)	Beth Phoenix	06:06	fatal 4-way	Jun 29th 2009	San Jose	California
4	Kofi Kingston	draw (DCO)	The Big Show		&nbsp;	Jun 29th 2009	San Jose	California
5	Randy Orton	def. (pin)	Evan Bourne	03:20	Gauntlet	Jun 29th 2009	San Jose	California
6	Randy Orton	def. (CO)	Jack Swagger	01:15	Gauntlet	Jun 29th 2009	San Jose	California
7	Mark Henry	def. (pin)	Randy Orton	03:32	Gauntlet	Jun 29th 2009	San Jose	California
0	Hornswoggle	def.	Chavo Guerrero		&nbsp;	Jun 29th 2009	San Jose	California
0	Santino Marella	def.	The Brian Kendrick		&nbsp;	Jun 29th 2009	San Jose	California
0	Tommy Dreamer	def. (pin)	Christian	14:46	"""Championship Scramble"" (5-way)"	Jun 28th 2009	Sacramento	California
1	Rey Mysterio	def. (pin)	Chris Jericho	15:42	mask vs. title	Jun 28th 2009	Sacramento	California
2	Dolph Ziggler	def. (pin)	The Great Khali	04:59	no countout no disqualification	Jun 28th 2009	Sacramento	California
3	Chris Jericho	def. (pin)	Carlito	09:37	triple-threat tag	Jun 28th 2009	Sacramento	California
4	Michelle McCool	def. (pin)	Melina	06:34	&nbsp;	Jun 28th 2009	Sacramento	California
5	Jeff Hardy	def. (DQ)	C. M. Punk	14:36	&nbsp;	Jun 28th 2009	Sacramento	California
6	John Cena	def. (sub)	The Miz	05:39	&nbsp;	Jun 28th 2009	Sacramento	California
7	Randy Orton	def.	Triple H	21:23	"""3 stages of hell"""	Jun 28th 2009	Sacramento	California
0	R-Truth	def. (pin)	Shelton Benjamin		&nbsp;	Jun 23rd 2009	Milwaukee	Wisconsin
1	Alicia Fox	def.	Gail Kim		&nbsp;	Jun 23rd 2009	Milwaukee	Wisconsin
2	John Morrison	def.	C. M. Punk		&nbsp;	Jun 23rd 2009	Milwaukee	Wisconsin
3	Chris Jericho	def. (pin)	Jeff Hardy		steel cage (2 on 2)	Jun 23rd 2009	Milwaukee	Wisconsin
0	Dolph Ziggler	def.	Jimmy Wang Yang		&nbsp;	Jun 23rd 2009	Milwaukee	Wisconsin
1	Jack Swagger	def.	Evan Bourne		&nbsp;	Jun 23rd 2009	Milwaukee	Wisconsin
0	Evan Bourne	def. (pin)	Tyson Kidd	05:26	&nbsp;	Jun 23rd 2009	Milwaukee	Wisconsin
1	Finlay	def. (pin)	Zack Ryder	06:01	&nbsp;	Jun 23rd 2009	Milwaukee	Wisconsin
2	Jack Swagger	def. (pin)	Christian	12:19	&nbsp;	Jun 23rd 2009	Milwaukee	Wisconsin
0	Jeff Hardy	def. (pin)	Chris Jericho	05:08	6-person tag	Jun 22nd 2009	Green Bay	Wisconsin
1	Cody Rhodes	def. (pin)	Primo	03:55	&nbsp;	Jun 22nd 2009	Green Bay	Wisconsin
2	Randy Orton	draw (DTKO)	Triple H	20:03	"""Last Man Standing"""	Jun 22nd 2009	Green Bay	Wisconsin
3	Brie Bella	def. (pin)	Beth Phoenix	05:06	6-person tag	Jun 22nd 2009	Green Bay	Wisconsin
4	The Big Show	def. (pin)	John Cena	10:25	&nbsp;	Jun 22nd 2009	Green Bay	Wisconsin
0	Kofi Kingston	def. (pin)	Matt Hardy		three-way	Jun 22nd 2009	Green Bay	Wisconsin
0	Jeff Hardy	def. (CO)	Chris Jericho	04:57	&nbsp;	Jun 16th 2009	Roanoke	Virginia
1	Dolph Ziggler	def. (DQ)	The Great Khali	02:04	&nbsp;	Jun 16th 2009	Roanoke	Virginia
2	Melina	def. (pin)	Alicia Fox	01:44	&nbsp;	Jun 16th 2009	Roanoke	Virginia
3	Edge	def. (pin)	John Morrison	16:46	&nbsp;	Jun 16th 2009	Roanoke	Virginia
4	JTG	def. (pin)	Charlie Haas	04:04	6-person tag	Jun 16th 2009	Roanoke	Virginia
5	C. M. Punk	def. (pin)	Rey Mysterio	11:40	&nbsp;	Jun 16th 2009	Roanoke	Virginia
0	Zack Ryder	def. (pin)	Mike Williams	01:40	&nbsp;	Jun 16th 2009	Roanoke	Virginia
1	Eve Torres	def. (pin)	Layla	03:33	&nbsp;	Jun 16th 2009	Roanoke	Virginia
2	Carlito	def. (pin)	David Hart Smith	12:06	6-person tag	Jun 16th 2009	Roanoke	Virginia
0	David Hart Smith	def. (pin)	Christian	14:59	&nbsp;	Jun 16th 2009	Roanoke	Virginia
1	Mark Henry	def. (pin)	Evan Bourne	03:39	&nbsp;	Jun 16th 2009	Roanoke	Virginia
2	Jack Swagger	def. (pin)	Tommy Dreamer	11:33	&nbsp;	Jun 16th 2009	Roanoke	Virginia
0	Chris Jericho	def. (pin)	Rey Mysterio	09:39	&nbsp;	Jun 15th 2009	Charlotte	North Carolina
1	Tommy Dreamer	def. (pin)	Christian	03:25	&nbsp;	Jun 15th 2009	Charlotte	North Carolina
2	Randy Orton	def. (pin)	John Cena	11:15	fatal 4-way	Jun 15th 2009	Charlotte	North Carolina
3	Mickie James	def. (pin)	Rosa Mendes	02:50	&nbsp;	Jun 15th 2009	Charlotte	North Carolina
4	C. M. Punk	def. (pin)	Edge	15:40	triple-threat	Jun 15th 2009	Charlotte	North Carolina
5	Carlito	draw (NC)	David Hart Smith		&nbsp;	Jun 15th 2009	Charlotte	North Carolina
6	Triple H	def.	Cody Rhodes	17:40	battle royale	Jun 15th 2009	Charlotte	North Carolina
0	Chavo Guerrero	def. (pin)	Santino Marella	03:52	&nbsp;	Jun 15th 2009	Charlotte	North Carolina
0	Dolph Ziggler	def. (CO)	The Great Khali		&nbsp;	Jun 9th 2009	Biloxi	Mississippi
1	Layla	def.	Eve Torres		&nbsp;	Jun 9th 2009	Biloxi	Mississippi
2	John Morrison	def.	Charlie Haas		&nbsp;	Jun 9th 2009	Biloxi	Mississippi
3	C. M. Punk	def.	Chris Jericho		&nbsp;	Jun 9th 2009	Biloxi	Mississippi
4	Ricky Ortiz	def.	Jimmy Wang Yang		&nbsp;	Jun 9th 2009	Biloxi	Mississippi
5	Edge	def. (DQ)	Jeff Hardy		&nbsp;	Jun 9th 2009	Biloxi	Mississippi
0	Evan Bourne	def. (pin)	Tony Atlas	03:11	&nbsp;	Jun 9th 2009	Biloxi	Mississippi
1	Vladimir Kozlov	def. (pin)	Chris Lewie	01:34	handicap tag	Jun 9th 2009	Biloxi	Mississippi
2	David Hart Smith	def. (pin)	Christian	11:06	&nbsp;	Jun 9th 2009	Biloxi	Mississippi
0	Evan Bourne	def.	Zack Ryder		&nbsp;	Jun 9th 2009	Biloxi	Mississippi
0	Beth Phoenix	def.	Brie Bella		&nbsp;	Jun 9th 2009	Lafayette	Louisiana
1	Chris Jericho	def.	John Morrison		&nbsp;	Jun 9th 2009	Lafayette	Louisiana
0	Kofi Kingston	def. (pin)	William Regal	02:05	&nbsp;	Jun 8th 2009	Lafayette	Louisiana
1	Maryse	def. (pin)	Kelly Kelly	02:54	&nbsp;	Jun 8th 2009	Lafayette	Louisiana
2	Festus	def. (pin)	Chavo Guerrero	03:51	6-person tag	Jun 8th 2009	Lafayette	Louisiana
3	John Cena	draw (NC)	The Miz		&nbsp;	Jun 8th 2009	Lafayette	Louisiana
4	Montel Vontavious Porter	def. (pin)	Matt Hardy	03:52	&nbsp;	Jun 8th 2009	Lafayette	Louisiana
5	Cody Rhodes	def. (pin)	Carlito		&nbsp;	Jun 8th 2009	Lafayette	Louisiana
0	Kofi Kingston	def. (pin)	Matt Hardy	06:42	fatal 4-way	Jun 7th 2009	New Orleans	Louisiana
1	Chris Jericho	def. (pin)	Rey Mysterio	14:39	no holds barred	Jun 7th 2009	New Orleans	Louisiana
2	C. M. Punk	def.	Umaga	08:59	Samoan strap	Jun 7th 2009	New Orleans	Louisiana
3	Tommy Dreamer	def. (pin)	Christian	09:35	three-way hardcore	Jun 7th 2009	New Orleans	Louisiana
4	Santina	def. (pin)	Chavo Guerrero	02:43	handicap hogpen	Jun 7th 2009	New Orleans	Louisiana
5	Batista	def. (pin)	Randy Orton	07:03	steel cage	Jun 7th 2009	New Orleans	Louisiana
6	John Cena	def. (sub)	The Big Show	19:01	submission	Jun 7th 2009	New Orleans	Louisiana
7	Jeff Hardy	def.	Edge	20:07	ladder	Jun 7th 2009	New Orleans	Louisiana
8	C. M. Punk	def. (pin)	Jeff Hardy	01:01	&nbsp;	Jun 7th 2009	New Orleans	Louisiana
0	John Morrison	def.	Shelton Benjamin		&nbsp;	Jun 2nd 2009	Memphis	Tennessee
1	Chris Jericho	def.	R-Truth		&nbsp;	Jun 2nd 2009	Memphis	Tennessee
2	C. M. Punk	def. (pin)	Umaga		&nbsp;	Jun 2nd 2009	Memphis	Tennessee
3	Alicia Fox	def. (pin)	Eve Torres		6-person tag	Jun 2nd 2009	Memphis	Tennessee
4	The Great Khali	def.	Dolph Ziggler		&nbsp;	Jun 2nd 2009	Memphis	Tennessee
5	Edge	def.	Rey Mysterio		&nbsp;	Jun 2nd 2009	Memphis	Tennessee
0	Jeff Hardy	def. (pin)	Chris Jericho		&nbsp;	Jun 2nd 2009	Memphis	Tennessee
0	Evan Bourne	def. (DQ)	Mark Henry	04:30	&nbsp;	Jun 2nd 2009	Memphis	Tennessee
1	Zack Ryder	def. (pin)	Dustin Carwile	01:59	&nbsp;	Jun 2nd 2009	Memphis	Tennessee
2	Tommy Dreamer	def. (pin)	Paul Burchill	05:51	&nbsp;	Jun 2nd 2009	Memphis	Tennessee
3	Christian	def. (pin)	Tyson Kidd	14:27	&nbsp;	Jun 2nd 2009	Memphis	Tennessee
0	Batista	def. (pin)	Cody Rhodes	03:10	steel cage	Jun 1st 2009	Birmingham	Alabama
1	Beth Phoenix	def. (pin)	Kelly Kelly	02:57	&nbsp;	Jun 1st 2009	Birmingham	Alabama
2	Carlito	def. (pin)	Matt Hardy	04:23	&nbsp;	Jun 1st 2009	Birmingham	Alabama
3	Chavo Guerrero	def. (pin)	The Big Show		&nbsp;	Jun 1st 2009	Birmingham	Alabama
4	Kofi Kingston	def. (pin)	Montel Vontavious Porter	11:24	&nbsp;	Jun 1st 2009	Birmingham	Alabama
5	Santino Marella	draw (NC)	Vickie Guerrero		&nbsp;	Jun 1st 2009	Birmingham	Alabama
6	Ric Flair	draw (NC)	Randy Orton		unsanctioned	Jun 1st 2009	Birmingham	Alabama
0	David Hart Smith	def. (pin)	Tommy Dreamer		&nbsp;	Jun 1st 2009	Birmingham	Alabama
1	Goldust	def. (pin)	Jamie Noble		&nbsp;	Jun 1st 2009	Birmingham	Alabama
0	R-Truth	def. (pin)	Dolph Ziggler		&nbsp;	May 26th 2009	Los Angeles	California
1	Melina	def.	Alicia Fox		&nbsp;	May 26th 2009	Los Angeles	California
2	John Morrison	def. (DQ)	Umaga		&nbsp;	May 26th 2009	Los Angeles	California
3	Charlie Haas	def.	JTG		&nbsp;	May 26th 2009	Los Angeles	California
4	Eve Torres	def.	Layla		&nbsp;	May 26th 2009	Los Angeles	California
5	Chris Jericho	def.	Jeff Hardy		handicap tag	May 26th 2009	Los Angeles	California
0	John Cena	def. (pin)	Ted DiBiase, Jr.		&nbsp;	May 26th 2009	Los Angeles	California
0	Vladimir Kozlov	def. (pin)	Joey Munos	01:40	handicap tag	May 26th 2009	Los Angeles	California
1	Evan Bourne	def. (CO)	Mark Henry	06:26	&nbsp;	May 26th 2009	Los Angeles	California
2	David Hart Smith	def. (pin)	Christian	17:10	handicap tag	May 26th 2009	Los Angeles	California
0	Kelly Kelly	def. (DQ)	Maryse	02:47	&nbsp;	May 25th 2009	Los Angeles	California
1	Kofi Kingston	def. (pin)	Matt Hardy	09:48	triple-threat	May 25th 2009	Los Angeles	California
2	Mickie James	def. (pin)	Beth Phoenix	01:37	&nbsp;	May 25th 2009	Los Angeles	California
3	Goldust	def. (pin)	Festus	02:10	&nbsp;	May 25th 2009	Los Angeles	California
4	Batista	def. (pin)	Cody Rhodes	16:04	10-person tag	May 25th 2009	Los Angeles	California
0	Carlito	def.	Charlie Haas		&nbsp;	May 25th 2009	Los Angeles	California
1	Jack Swagger	def.	Finlay		&nbsp;	May 25th 2009	Los Angeles	California
0	John Morrison	def. (pin)	Charlie Haas		6-person tag	May 19th 2009	Cincinnati	Ohio
1	Michelle McCool	def. (pin)	Gail Kim		&nbsp;	May 19th 2009	Cincinnati	Ohio
