	winner	outcome	loser	duration	matchtype	date	city	state
2	D-Lo Brown	def.	Flash Funk		&nbsp;	Nov 11th 1997	Cornwall	Ontario
3	8-Ball	def.	Jesus Castillo Jr.		8-person tag	Nov 11th 1997	Cornwall	Ontario
0	Jerry Lawler	def. (DQ)	Marc Mero		&nbsp;	Nov 11th 1997	Cornwall	Ontario
1	Billy Gunn	draw (NC)	Miguel Perez Jr.	00:44	&nbsp;	Nov 11th 1997	Cornwall	Ontario
2	Max Mini	draw (NC)	Battalion	02:48	6-person tag	Nov 11th 1997	Cornwall	Ontario
3	Scott Taylor	def. (pin)	Eric Shelley	05:27	&nbsp;	Nov 11th 1997	Cornwall	Ontario
4	Vader	draw (NC)	Goldust		&nbsp;	Nov 11th 1997	Cornwall	Ontario
5	Dude Love	def. (DQ)	Rocky Maivia	04:22	&nbsp;	Nov 11th 1997	Cornwall	Ontario
0	Vader	def. (pin)	Martin Roy	02:43	&nbsp;	Nov 10th 1997	Ottawa	Ontario
1	Ahmed Johnson	def. (pin)	Andy Ellison	01:36	&nbsp;	Nov 10th 1997	Ottawa	Ontario
2	Max Mini	def. (pin)	Battalion	06:02	&nbsp;	Nov 10th 1997	Ottawa	Ontario
3	Doug Furnas	def. (pin)	Flash Funk	08:36	&nbsp;	Nov 10th 1997	Ottawa	Ontario
0	Ahmed Johnson	def. (DQ)	Marc Mero	02:27	&nbsp;	Nov 10th 1997	Ottawa	Ontario
1	TAKA Michinoku	def. (pin)	Devon Storm	05:00	&nbsp;	Nov 10th 1997	Ottawa	Ontario
2	Mosh	def. (pin)	Recon	04:48	&nbsp;	Nov 10th 1997	Ottawa	Ontario
3	Billy Gunn	def. (pin)	Bradshaw	01:41	handicap bunkhouse	Nov 10th 1997	Ottawa	Ontario
4	The Undertaker	draw (NC)	Kama Mustafa	02:49	&nbsp;	Nov 10th 1997	Ottawa	Ontario
5	Ken Shamrock	draw (NC)	Hunter Hearst Helmsley	09:54	&nbsp;	Nov 10th 1997	Ottawa	Ontario
0	Billy Gunn	def. (pin)	Blackjack Bradshaw	15:27	"""Survivor Series"""	Nov 9th 1997	Montreal	Quebec
1	Recon	def. (pin)	8-Ball	09:59	"""Survivor Series"""	Nov 9th 1997	Montreal	Quebec
2	Doug Furnas	def. (pin)	Goldust	17:47	"""Survivor Series"""	Nov 9th 1997	Montreal	Quebec
3	Kane	def. (pin)	Mankind	09:29	&nbsp;	Nov 9th 1997	Montreal	Quebec
4	Ahmed Johnson	def. (sub)	D-Lo Brown	20:34	"""Survivor Series"""	Nov 9th 1997	Montreal	Quebec
5	Steve Austin	def. (pin)	Owen Hart	04:04	&nbsp;	Nov 9th 1997	Montreal	Quebec
6	Shawn Michaels	def. (sub)	Bret Hart	12:11	&nbsp;	Nov 9th 1997	Montreal	Quebec
0	Henry O. Godwinn	def. (pin)	Bradshaw	04:56	&nbsp;	Nov 3rd 1997	Hershey	Pennsylvania
1	Mankind	def. (sub)	The Sultan		&nbsp;	Nov 3rd 1997	Hershey	Pennsylvania
2	Scott Taylor	def. (pin)	El Mosco	05:49	&nbsp;	Nov 3rd 1997	Hershey	Pennsylvania
0	Aguila	def. (pin)	Super Loco	05:12	&nbsp;	Nov 3rd 1997	Hershey	Pennsylvania
1	Marc Mero	def. (pin)	Savio Vega	02:33	&nbsp;	Nov 3rd 1997	Hershey	Pennsylvania
2	Vader	def. (pin)	Davey Boy Smith	03:34	"no disqualification ""Dog Collar"" singles"	Nov 3rd 1997	Hershey	Pennsylvania
3	Billy Gunn	def. (pin)	Jesus Castillo Jr.	05:22	&nbsp;	Nov 3rd 1997	Hershey	Pennsylvania
4	Ken Shamrock	def. (DQ)	Shawn Michaels	11:00	&nbsp;	Nov 3rd 1997	Hershey	Pennsylvania
0	Recon	def. (pin)	Chainz		&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
1	Scott Taylor	def. (pin)	Brian Christopher		&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
2	Jim Neidhart	def. (DQ)	The Patriot		&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
3	Mosh	def. (pin)	Henry O. Godwinn		&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
0	Hunter Hearst Helmsley	def. (pin)	Goldust	05:35	&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
1	Ahmed Johnson	def. (DQ)	Owen Hart	06:17	&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
2	Bret Hart	draw (NC)	Ken Shamrock	12:15	&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
3	Billy Gunn	def. (pin)	Blackjack Bradshaw	02:05	&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
4	Marc Mero	def. (pin)	Flash Funk	03:45	&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
5	Animal	def. (pin)	Miguel Perez Jr.	02:39	&nbsp;	Oct 21st 1997	Tulsa	Oklahoma
0	Brian Christopher	def.	Scott Taylor		&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
1	Henry O. Godwinn	def.	Blackjack Bradshaw		&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
2	Savio Vega	def.	The Sultan		&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
3	Jim Neidhart	def. (pin)	Goldust		&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
0	Kama Mustafa	def. (pin)	Ahmed Johnson	06:44	&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
1	Bret Hart	def. (pin)	Faarooq	08:00	&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
2	Marc Mero	def. (pin)	Brian Christopher	04:13	&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
3	Shawn Michaels	draw (NC)	Owen Hart	09:35	&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
4	Dude Love	draw (NC)	The British Bulldog		&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
5	Billy Gunn	def. (pin)	Mosh	04:06	&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
6	TAKA Michinoku	def. (pin)	Yoshihiro Tajiri	02:35	&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
7	Henry O. Godwinn	draw (NC)	8-Ball		&nbsp;	Oct 20th 1997	Oklahoma City	Oklahoma
0	Billy Gunn	def.	Blackjack Bradshaw		&nbsp;	Oct 7th 1997	Topeka	Kansas
1	Marc Mero	def. (pin)	Marty Garner		&nbsp;	Oct 7th 1997	Topeka	Kansas
2	Mosh	def.	Jeff Hardy		&nbsp;	Oct 7th 1997	Topeka	Kansas
3	Dude Love	def.	The Sultan		&nbsp;	Oct 7th 1997	Topeka	Kansas
0	Owen Hart	draw (NC)	Kama Mustafa	04:46	&nbsp;	Oct 7th 1997	Topeka	Kansas
1	Max Mini	def. (pin)	Mosaic	02:27	&nbsp;	Oct 7th 1997	Topeka	Kansas
2	Flash Funk	draw (NC)	Shawn Michaels		&nbsp;	Oct 7th 1997	Topeka	Kansas
3	8-Ball	def. (DQ)	Recon	03:44	&nbsp;	Oct 7th 1997	Topeka	Kansas
4	Brian Christopher	def. (pin)	Yoshihiro Tajiri	05:23	&nbsp;	Oct 7th 1997	Topeka	Kansas
5	Goldust	def. (pin)	Savio Vega	04:18	&nbsp;	Oct 7th 1997	Topeka	Kansas
6	Ahmed Johnson	draw (NC)	Hunter Hearst Helmsley		&nbsp;	Oct 7th 1997	Topeka	Kansas
7	Animal	def. (pin)	Henry O. Godwinn	08:50	&nbsp;	Oct 7th 1997	Topeka	Kansas
0	Flash Funk	def. (pin)	Rockabilly	03:22	&nbsp;	Oct 6th 1997	Kansas City	Missouri
1	Ahmed Johnson	def. (pin)	Jason Arhndt	02:16	&nbsp;	Oct 6th 1997	Kansas City	Missouri
2	8-Ball	def. (DQ)	Kurrgan	03:32	&nbsp;	Oct 6th 1997	Kansas City	Missouri
3	Mini Nova (Sagrada)	def. (pin)	Tarantula	04:37	&nbsp;	Oct 6th 1997	Kansas City	Missouri
4	Dude Love	def. (pin)	Jose Estrada Jr.	04:26	&nbsp;	Oct 6th 1997	Kansas City	Missouri
0	Mosh	def. (pin)	Henry O. Godwinn	04:18	lumberjack (tag)	Oct 6th 1997	Kansas City	Missouri
1	Marc Mero	def. (pin)	Miguel Perez Jr.	02:23	&nbsp;	Oct 6th 1997	Kansas City	Missouri
2	The British Bulldog	def. (pin)	Rocky Maivia	03:45	&nbsp;	Oct 6th 1997	Kansas City	Missouri
3	Owen Hart	def. (pin)	Hawk	03:22	&nbsp;	Oct 6th 1997	Kansas City	Missouri
4	Recon	draw (NC)	Jeff Hardy		&nbsp;	Oct 6th 1997	Kansas City	Missouri
5	Hunter Hearst Helmsley	def. (CO)	Bret Hart	10:30	&nbsp;	Oct 6th 1997	Kansas City	Missouri
0	D-Lo Brown	def. (pin)	Animal	12:20	handicap tag	Oct 5th 1997	St. Louis	Missouri
1	Max Mini	def. (pin)	Mosaic	06:43	&nbsp;	Oct 5th 1997	St. Louis	Missouri
2	Henry O. Godwinn	def. (pin)	Mosh	12:17	&nbsp;	Oct 5th 1997	St. Louis	Missouri
3	Owen Hart	def. (pin)	Faarooq	07:12	&nbsp;	Oct 5th 1997	St. Louis	Missouri
4	8-Ball	def. (pin)	Jesus Castillo Jr.	09:11	8-person tag	Oct 5th 1997	St. Louis	Missouri
5	Bret Hart	def. (pin)	The Patriot	23:13	flag (tag)	Oct 5th 1997	St. Louis	Missouri
6	Shawn Michaels	def. (pin)	The Undertaker	29:59	"""Hell In A Cell"""	Oct 5th 1997	St. Louis	Missouri
0	Animal	def. (pin)	Bert Centeno		&nbsp;	Sep 23rd 1997	Albany	New York
1	Thrasher	def. (pin)	Henry O. Godwinn		&nbsp;	Sep 23rd 1997	Albany	New York
2	Brian Christopher	def. (pin)	Flash Funk		&nbsp;	Sep 23rd 1997	Albany	New York
3	Marc Mero	def. (sub)	Salvatore Sincere		&nbsp;	Sep 23rd 1997	Albany	New York
4	Rocky Maivia	def. (pin)	Crush		&nbsp;	Sep 23rd 1997	Albany	New York
5	Brian Pillman	def. (DQ)	The Patriot		&nbsp;	Sep 23rd 1997	Albany	New York
0	Vader	def. (DQ)	The British Bulldog	08:30	&nbsp;	Sep 23rd 1997	Albany	New York
1	Faarooq	def. (DQ)	Ahmed Johnson	02:28	&nbsp;	Sep 23rd 1997	Albany	New York
2	Goldust	def. (pin)	The Sultan	05:39	&nbsp;	Sep 23rd 1997	Albany	New York
3	Jesus Castillo Jr.	def. (DQ)	Mosh	10:00	&nbsp;	Sep 23rd 1997	Albany	New York
4	The Undertaker	def. (DQ)	Hunter Hearst Helmsley	01:52	&nbsp;	Sep 23rd 1997	Albany	New York
0	Miguel Perez Jr.	def. (pin)	Blackjack Bradshaw		&nbsp;	Sep 22nd 1997	New York	New York
1	Jesse James	def. (pin)	Flash Funk		&nbsp;	Sep 22nd 1997	New York	New York
2	Chainz	def. (DQ)	Recon		&nbsp;	Sep 22nd 1997	New York	New York
3	The Patriot	def. (pin)	Henry O. Godwinn		&nbsp;	Sep 22nd 1997	New York	New York
0	Ahmed Johnson	def. (pin)	Rocky Maivia	04:58	&nbsp;	Sep 22nd 1997	New York	New York
1	Animal	def. (DQ)	Faarooq	02:32	&nbsp;	Sep 22nd 1997	New York	New York
2	Owen Hart	def. (DQ)	Brian Pillman	07:12	&nbsp;	Sep 22nd 1997	New York	New York
3	Cactus Jack	def. (pin)	Hunter Hearst Helmsley	13:40	street fight	Sep 22nd 1997	New York	New York
4	Bret Hart	def. (CO)	Goldust	12:50	&nbsp;	Sep 22nd 1997	New York	New York
0	Hunter Hearst Helmsley	def. (pin)	Dude Love	11:00	&nbsp;	Sep 20th 1997	Birmingham	England
1	Tiger Ali Singh	def. (pin)	Leif Cassidy	06:00	&nbsp;	Sep 20th 1997	Birmingham	England
2	Mosh	def. (pin)	Miguel Perez Jr.	14:00	&nbsp;	Sep 20th 1997	Birmingham	England
3	The Patriot	def. (pin)	Flash Funk	08:00	&nbsp;	Sep 20th 1997	Birmingham	England
4	Animal	def. (pin)	Henry O. Godwinn	11:00	&nbsp;	Sep 20th 1997	Birmingham	England
5	Vader	def. (pin)	Owen Hart		&nbsp;	Sep 20th 1997	Birmingham	England
6	Bret Hart	def. (DQ)	The Undertaker	28:00	&nbsp;	Sep 20th 1997	Birmingham	England
7	Shawn Michaels	def.	The British Bulldog	24:00	&nbsp;	Sep 20th 1997	Birmingham	England
0	Vader	def.	The Sultan		&nbsp;	Sep 9th 1997	Muncie	Indiana
1	Owen Hart	def.	Flash Funk		&nbsp;	Sep 9th 1997	Muncie	Indiana
2	Henry O. Godwinn	def.	8-Ball		&nbsp;	Sep 9th 1997	Muncie	Indiana
3	Pantera	def.	Super Loco		&nbsp;	Sep 9th 1997	Muncie	Indiana
4	Jesse James	def.	Jesus Castillo Jr.		&nbsp;	Sep 9th 1997	Muncie	Indiana
0	Ken Shamrock	def. (pin)	Faarooq	02:43	&nbsp;	Sep 9th 1997	Muncie	Indiana
1	TAKA Michinoku	def. (pin)	Pantera	03:59	&nbsp;	Sep 9th 1997	Muncie	Indiana
2	Animal	def. (DQ)	Recon	03:44	&nbsp;	Sep 9th 1997	Muncie	Indiana
3	Max Mini	def. (pin)	El Torito	06:55	&nbsp;	Sep 9th 1997	Muncie	Indiana
4	Brian Pillman	def. (DQ)	Dude Love	04:46	&nbsp;	Sep 9th 1997	Muncie	Indiana
5	The Patriot	def. (pin)	Owen Hart	10:37	&nbsp;	Sep 9th 1997	Muncie	Indiana
6	Mosh	def. (DQ)	Bret Hart	12:45	&nbsp;	Sep 9th 1997	Muncie	Indiana
0	Kurrgan	def.	Brian Taylor		6-person tag	Sep 8th 1997	Cincinnati	Ohio
1	Brian Christopher	def. (pin)	Super Loco		&nbsp;	Sep 8th 1997	Cincinnati	Ohio
2	El Torito	def.	Little Lucky		&nbsp;	Sep 8th 1997	Cincinnati	Ohio
3	Flash Funk	def. (pin)	The Sultan		&nbsp;	Sep 8th 1997	Cincinnati	Ohio
0	Bret Hart	draw (NC)	Vader	11:10	no holds barred	Sep 8th 1997	Cincinnati	Ohio
1	Henry O. Godwinn	def. (pin)	Mosh	03:05	&nbsp;	Sep 8th 1997	Cincinnati	Ohio
2	Max Mini	def. (pin)	Piratita Morgan	02:41	&nbsp;	Sep 8th 1997	Cincinnati	Ohio
3	Owen Hart	def. (DQ)	Goldust	02:09	&nbsp;	Sep 8th 1997	Cincinnati	Ohio
4	Hunter Hearst Helmsley	def. (pin)	Savio Vega	17:04	three-way	Sep 8th 1997	Cincinnati	Ohio
0	Brian Pillman	def. (pin)	Goldust	11:05	&nbsp;	Sep 7th 1997	Louisville	Kentucky
1	Brian Christopher	def. (CO)	Scott Putski	04:40	&nbsp;	Sep 7th 1997	Louisville	Kentucky
2	Savio Vega	def. (pin)	Crush	11:39	triple-threat	Sep 7th 1997	Louisville	Kentucky
3	Max Mini	def. (pin)	El Torito	09:20	&nbsp;	Sep 7th 1997	Louisville	Kentucky
4	Mosh	def. (pin)	Animal	17:15	fatal 4-way elimination tag	Sep 7th 1997	Louisville	Kentucky
5	Bret Hart	def. (sub)	The Patriot	19:20	&nbsp;	Sep 7th 1997	Louisville	Kentucky
6	Shawn Michaels	draw (NC)	The Undertaker	16:03	&nbsp;	Sep 7th 1997	Louisville	Kentucky
0	Savio Vega	def.	D-Lo Brown		&nbsp;	Aug 23rd 1997	Rosemont	Illinois
1	Jerry Lynn	def. (pin)	Steve Casey		&nbsp;	Aug 23rd 1997	Rosemont	Illinois
0	Henry O. Godwinn	def. (pin)	Flash Funk		&nbsp;	Aug 23rd 1997	Rosemont	Illinois
1	Tiger Ali Singh	def.	Adam O&#39;Brien		&nbsp;	Aug 23rd 1997	Rosemont	Illinois
0	The Patriot	def. (DQ)	Owen Hart		&nbsp;	Aug 23rd 1997	Chicago	Illinois
1	Dude Love	def. (DQ)	The British Bulldog		&nbsp;	Aug 23rd 1997	Chicago	Illinois
2	The Undertaker	def. (DQ)	Hunter Hearst Helmsley	04:36	&nbsp;	Aug 23rd 1997	Chicago	Illinois
3	Road Warrior Animal	def. (DQ)	Jesus Castillo Jr.	02:32	&nbsp;	Aug 23rd 1997	Chicago	Illinois
4	Ken Shamrock	def. (sub)	Salvatore Sincere	05:19	&nbsp;	Aug 23rd 1997	Chicago	Illinois
5	Scott Putski	def. (pin)	Steve Casey	03:49	&nbsp;	Aug 23rd 1997	Chicago	Illinois
6	The Interrogator	def.	Jerry Fox		handicap tag	Aug 23rd 1997	Chicago	Illinois
7	The Undertaker	def. (DQ)	Bret Hart		dark &nbsp;	Aug 23rd 1997	Chicago	Illinois
0	Vader	def. (DQ)	Bret Hart	07:14	&nbsp;	Aug 23rd 1997	Chicago	Illinois
1	Goldust	def. (pin)	Salvatore Sincere	03:36	&nbsp;	Aug 23rd 1997	Chicago	Illinois
2	Dude Love	def. (pin)	Rockabilly		&nbsp;	Aug 23rd 1997	Chicago	Illinois
3	Road Warrior Hawk	def. (DQ)	The British Bulldog		&nbsp;	Aug 23rd 1997	Chicago	Illinois
4	Chainz	draw (DCO)	Faarooq	04:10	&nbsp;	Aug 23rd 1997	Chicago	Illinois
5	TAKA Michinoku	def. (pin)	Jerry Lynn	05:24	&nbsp;	Aug 23rd 1997	Chicago	Illinois
6	Recon	def. (pin)	Mosh	07:02	&nbsp;	Aug 23rd 1997	Chicago	Illinois
0	Mosh	def. (pin)	Rockabilly		&nbsp;	Aug 18th 1997	Atlantic City	New Jersey
1	Rocky Maivia	def. (pin)	Flash Funk		&nbsp;	Aug 18th 1997	Atlantic City	New Jersey
2	Owen Hart	def. (pin)	Dude Love		&nbsp;	Aug 18th 1997	Atlantic City	New Jersey
0	Owen Hart	def. (pin)	Animal		&nbsp;	Aug 18th 1997	Atlantic City	New Jersey
1	Flash Funk	def. (pin)	Brian Christopher		&nbsp;	Aug 18th 1997	Atlantic City	New Jersey
2	Jesse James	def. (DQ)	Brian Pillman	01:47	&nbsp;	Aug 18th 1997	Atlantic City	New Jersey
3	The Patriot	def. (pin)	Vader		&nbsp;	Aug 18th 1997	Atlantic City	New Jersey
4	Mankind	def. (DQ)	Hunter Hearst Helmsley		&nbsp;	Aug 18th 1997	Atlantic City	New Jersey
0	Owen Hart	def.	Goldust		&nbsp;	Aug 11th 1997	Biloxi	Mississippi
1	Brian Christopher	def. (pin)	Tony Williams		&nbsp;	Aug 11th 1997	Biloxi	Mississippi
2	D-Lo Brown	def. (CO)	8-Ball		&nbsp;	Aug 11th 1997	Biloxi	Mississippi
3	Vader	def. (DQ)	Hunter Hearst Helmsley		&nbsp;	Aug 11th 1997	Biloxi	Mississippi
0	Animal	def.	Henry O. Godwinn	03:47	"""Country Whippin&#39;"" (tag)"	Aug 11th 1997	Biloxi	Mississippi
1	Scott Putski	def. (pin)	Tony Williams	03:33	&nbsp;	Aug 11th 1997	Biloxi	Mississippi
2	Flash Funk	def. (pin)	Brian Pillman	03:17	&nbsp;	Aug 11th 1997	Biloxi	Mississippi
3	Ken Shamrock	def. (pin)	Owen Hart	11:17	&nbsp;	Aug 11th 1997	Biloxi	Mississippi
4	Faarooq	def. (pin)	Chainz	03:02	&nbsp;	Aug 11th 1997	Biloxi	Mississippi
5	Shawn Michaels	def. (pin)	Mankind	11:00	&nbsp;	Aug 11th 1997	Biloxi	Mississippi
0	Kurrgan	def. (pin)	George Fouts		6-person tag	Aug 4th 1997	Bethlehem	Pennsylvania
1	Tiger Ali Singh	def. (pin)	Bob Holly		&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
2	The Patriot	def.	Chainz		battle royale	Aug 4th 1997	Bethlehem	Pennsylvania
0	Ken Shamrock	def. (pin)	Kama Mustafa		&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
1	TAKA Michinoku	def. (pin)	Brian Christopher		&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
2	Hunter Hearst Helmsley	draw (DDQ)	Vader		&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
3	The Patriot	def. (pin)	The Sultan	01:45	&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
4	Ahmed Johnson	def. (pin)	Chainz		&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
5	Henry O. Godwinn	def. (pin)	Mosh		&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
6	Bob Holly	def. (CO)	Brian Pillman		&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
7	Dude Love	def. (pin)	Owen Hart		&nbsp;	Aug 4th 1997	Bethlehem	Pennsylvania
0	Mankind	def.	Hunter Hearst Helmsley	16:25	steel cage	Aug 3rd 1997	East Rutherford	New Jersey
1	Goldust	def. (pin)	Brian Pillman	07:15	&nbsp;	Aug 3rd 1997	East Rutherford	New Jersey
2	Animal	def. (pin)	Henry O. Godwinn	09:51	&nbsp;	Aug 3rd 1997	East Rutherford	New Jersey
3	The British Bulldog	def. (DQ)	Ken Shamrock	07:29	&nbsp;	Aug 3rd 1997	East Rutherford	New Jersey
4	Jesus Castillo Jr.	def. (pin)	8-Ball	09:07	8-person tag	Aug 3rd 1997	East Rutherford	New Jersey
5	Steve Austin	def. (pin)	Owen Hart	16:16	&nbsp;	Aug 3rd 1997	East Rutherford	New Jersey
6	Bret Hart	def. (pin)	The Undertaker	28:09	&nbsp;	Aug 3rd 1997	East Rutherford	New Jersey
0	Brian Pillman	def.	Lou Marconi		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
1	Brian Christopher	def.	Ace Darling		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
2	Hunter Hearst Helmsley	def. (pin)	Jesse James		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
3	Owen Hart	def.	Blackjack Bradshaw		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
0	Crush	draw (DDQ)	Faarooq		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
1	Devon Storm	def. (pin)	Ace Darling		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
2	Kurrgan	def. (pin)	Bob Holly		6-person tag	Jul 28th 1997	Pittsburgh	Pennsylvania
3	Animal	def. (DQ)	Miguel Perez Jr.		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
4	Henry O. Godwinn	def. (CO)	Dude Love		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
5	Vader	draw (NC)	Hunter Hearst Helmsley		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
6	Goldust	draw (NC)	Rockabilly		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
7	The Patriot	def. (pin)	Bret Hart		&nbsp;	Jul 28th 1997	Pittsburgh	Pennsylvania
0	Kama Mustafa	def. (pin)	Flash Funk		&nbsp;	Jul 21st 1997	Halifax	Nova Scotia
1	Jerry Lawler	def. (pin)	Scott Taylor		&nbsp;	Jul 21st 1997	Halifax	Nova Scotia
2	Mosh	def.	Scott D&#39;Amore		&nbsp;	Jul 21st 1997	Halifax	Nova Scotia
3	Mankind	def. (DQ)	Owen Hart		&nbsp;	Jul 21st 1997	Halifax	Nova Scotia
0	Vader	def. (CO)	Ken Shamrock	07:02	&nbsp;	Jul 21st 1997	Halifax	Nova Scotia
1	Brian Christopher	def. (pin)	Brian Walsh	03:53	&nbsp;	Jul 21st 1997	Halifax	Nova Scotia
2	Henry O. Godwinn	def. (pin)	Blackjack Bradshaw	05:25	three-way tag	Jul 21st 1997	Halifax	Nova Scotia
3	Hunter Hearst Helmsley	def. (CO)	The Patriot	03:04	&nbsp;	Jul 21st 1997	Halifax	Nova Scotia
4	Goldust	def. (DQ)	Faarooq	03:24	&nbsp;	Jul 21st 1997	Halifax	Nova Scotia
5	Bret Hart	def.	Dude Love		flag (3 on 3)	Jul 21st 1997	Halifax	Nova Scotia
0	Flash Funk	def. (pin)	Leif Cassidy	06:00	&nbsp;	Jul 14th 1997	San Antonio	Texas
1	Scott Putski	def. (pin)	L. A. Gore	02:20	&nbsp;	Jul 14th 1997	San Antonio	Texas
2	Henry O. Godwinn	def. (pin)	Bob Holly	07:28	&nbsp;	Jul 14th 1997	San Antonio	Texas
0	Ivan Putski	def. (pin)	Brian Christopher	04:55	&nbsp;	Jul 14th 1997	San Antonio	Texas
1	TAKA Michinoku	def. (pin)	Yoshihiro Tajiri		&nbsp;	Jul 14th 1997	San Antonio	Texas
2	Jose Estrada Jr.	def. (pin)	Mosh		&nbsp;	Jul 14th 1997	San Antonio	Texas
3	Ken Shamrock	def. (DQ)	Jim Neidhart		&nbsp;	Jul 14th 1997	San Antonio	Texas
4	Animal	draw (NC)	Blackjack Bradshaw		&nbsp;	Jul 14th 1997	San Antonio	Texas
5	Vader	def. (pin)	Flash Funk	04:11	&nbsp;	Jul 14th 1997	San Antonio	Texas
6	Dude Love	def. (pin)	Davey Boy Smith		&nbsp;	Jul 14th 1997	San Antonio	Texas
0	Animal	def.	Ken Johnson		&nbsp;	Jul 7th 1997	Edmonton	Alberta
1	Kama Mustafa	def.	Dale Hutchinson		&nbsp;	Jul 7th 1997	Edmonton	Alberta
2	Ken Shamrock	def. (sub)	Salvatore Sincere		&nbsp;	Jul 7th 1997	Edmonton	Alberta
3	Owen Hart	def.	Flash Funk		&nbsp;	Jul 7th 1997	Edmonton	Alberta
0	The Great Sasuke	def. (pin)	TAKA Michinoku	05:46	&nbsp;	Jul 7th 1997	Edmonton	Alberta
1	Savio Vega	draw (DCO)	Crush	02:24	&nbsp;	Jul 7th 1997	Edmonton	Alberta
2	Owen Hart	def. (CO)	D-Lo Brown	06:50	&nbsp;	Jul 7th 1997	Edmonton	Alberta
3	Brian Christopher	def. (pin)	Eric Shelley		&nbsp;	Jul 7th 1997	Edmonton	Alberta
4	Steve Austin	def. (pin)	Hunter Hearst Helmsley		&nbsp;	Jul 7th 1997	Edmonton	Alberta
5	Bret Hart	def. (pin)	Goldust	10:21	&nbsp;	Jul 7th 1997	Edmonton	Alberta
0	Mankind	draw (DCO)	Hunter Hearst Helmsley	13:14	&nbsp;	Jul 6th 1997	Calgary	Alberta
1	The Great Sasuke	def. (pin)	TAKA Michinoku	10:00	&nbsp;	Jul 6th 1997	Calgary	Alberta
2	The Undertaker	def. (pin)	Vader	12:39	&nbsp;	Jul 6th 1997	Calgary	Alberta
3	Bret Hart	def. (pin)	Animal	24:31	10-person tag	Jul 6th 1997	Calgary	Alberta
0	Kurrgan	def.	Adam O&#39;Brien		6-person tag	Jun 30th 1997	Des Moines	Iowa
1	Blackjack Bradshaw	def. (DQ)	Jesus Castillo Jr.		&nbsp;	Jun 30th 1997	Des Moines	Iowa
2	Scott Putski	def.	Rod Bell		&nbsp;	Jun 30th 1997	Des Moines	Iowa
3	Savio Vega	def.	Flash Funk		&nbsp;	Jun 30th 1997	Des Moines	Iowa
0	Ken Shamrock	def. (pin)	Hunter Hearst Helmsley	04:42	&nbsp;	Jun 30th 1997	Des Moines	Iowa
1	D-Lo Brown	def. (pin)	Animal	03:02	&nbsp;	Jun 30th 1997	Des Moines	Iowa
2	Brian Christopher	def. (pin)	Scott Putski	03:38	&nbsp;	Jun 30th 1997	Des Moines	Iowa
3	Brian Pillman	def. (CO)	Mankind	09:03	&nbsp;	Jun 30th 1997	Des Moines	Iowa
4	Owen Hart	def. (pin)	Mosh	04:08	&nbsp;	Jun 30th 1997	Des Moines	Iowa
5	Vader	draw (NC)	Rockabilly		&nbsp;	Jun 30th 1997	Des Moines	Iowa
6	Mankind	def. (DQ)	Jim Neidhart	10:33	&nbsp;	Jun 30th 1997	Des Moines	Iowa
0	Jesse James	def.	The Brooklyn Brawler		&nbsp;	Jun 23rd 1997	Detroit	Michigan
